_id,Name,Date,Month,Year,WaterDataFront,WaterDataBack,WaterDrainRate
655dab969aca5f2a9a6eab66,Huana,12,6,2021,127,138,124
655dab969aca5f2a9a6eab67,Huana,13,6,2021,180,162,92
655dab969aca5f2a9a6eab68,Huana,14,6,2021,181,127,140
655dab969aca5f2a9a6eab69,Huana,15,6,2021,160,136,146
655dab969aca5f2a9a6eab6a,Huana,16,6,2021,162,138,142
655dab969aca5f2a9a6eab6b,Huana,17,6,2021,133,146,98
655dab969aca5f2a9a6eab6c,Huana,18,6,2021,129,142,92
655dab969aca5f2a9a6eab6d,Huana,19,6,2021,178,128,120
655dab969aca5f2a9a6eab6e,Huana,20,6,2021,198,162,148
655dab969aca5f2a9a6eab6f,Huana,21,6,2021,174,110,138
655dab969aca5f2a9a6eab70,Huana,22,6,2021,115,156,118
655dab969aca5f2a9a6eab71,Huana,23,6,2021,188,172,106
655dab969aca5f2a9a6eab72,Huana,24,6,2021,150,122,142
655dab969aca5f2a9a6eab73,Huana,25,6,2021,196,130,134
655dab969aca5f2a9a6eab74,Huana,26,6,2021,181,95,140
655dab969aca5f2a9a6eab75,Huana,27,6,2021,102,152,98
655dab969aca5f2a9a6eab76,Huana,28,6,2021,120,175,106
655dab969aca5f2a9a6eab77,Huana,29,6,2021,115,134,92
655dab969aca5f2a9a6eab78,Huana,30,6,2021,105,145,114
655dab969aca5f2a9a6eab79,Huana,1,7,2021,182,93,140
655dab969aca5f2a9a6eab7a,Huana,2,7,2021,176,105,110
655dab969aca5f2a9a6eab7b,Huana,3,7,2021,184,95,122
655dab969aca5f2a9a6eab7c,Huana,4,7,2021,166,101,146
655dab969aca5f2a9a6eab7d,Huana,5,7,2021,140,95,104
655dab969aca5f2a9a6eab7e,Huana,6,7,2021,151,127,94
655dab969aca5f2a9a6eab7f,Huana,7,7,2021,160,162,138
655dab969aca5f2a9a6eab80,Huana,8,7,2021,141,97,102
655dab969aca5f2a9a6eab81,Huana,9,7,2021,107,106,112
655dab969aca5f2a9a6eab82,Huana,10,7,2021,173,98,106
655dab969aca5f2a9a6eab83,Huana,11,7,2021,121,134,104
655dab969aca5f2a9a6eab84,Huana,12,7,2021,151,148,104
655dab969aca5f2a9a6eab85,Huana,13,7,2021,141,165,130
655dab969aca5f2a9a6eab86,Huana,14,7,2021,102,111,146
655dab969aca5f2a9a6eab87,Huana,15,7,2021,176,116,120
655dab969aca5f2a9a6eab88,Huana,16,7,2021,112,164,144
655dab969aca5f2a9a6eab89,Huana,17,7,2021,164,113,132
655dab969aca5f2a9a6eab8a,Huana,18,7,2021,130,99,98
655dab969aca5f2a9a6eab8b,Huana,19,7,2021,195,109,132
655dab969aca5f2a9a6eab8c,Huana,20,7,2021,174,92,148
655dab969aca5f2a9a6eab8d,Huana,21,7,2021,105,114,138
655dab969aca5f2a9a6eab8e,Huana,22,7,2021,118,118,142
655dab969aca5f2a9a6eab8f,Huana,23,7,2021,163,108,108
655dab969aca5f2a9a6eab90,Huana,24,7,2021,100,161,120
655dab969aca5f2a9a6eab91,Huana,25,7,2021,150,128,110
655dab969aca5f2a9a6eab92,Huana,26,7,2021,114,111,116
655dab969aca5f2a9a6eab93,Huana,27,7,2021,117,156,116
655dab969aca5f2a9a6eab94,Huana,28,7,2021,137,124,144
655dab969aca5f2a9a6eab95,Huana,29,7,2021,168,179,140
655dab969aca5f2a9a6eab96,Huana,30,7,2021,178,108,130
655dab969aca5f2a9a6eab97,Huana,31,7,2021,121,118,118
655dab969aca5f2a9a6eab98,Huana,1,8,2021,124,112,124
655dab969aca5f2a9a6eab99,Huana,2,8,2021,179,143,130
655dab969aca5f2a9a6eab9a,Huana,3,8,2021,181,171,112
655dab969aca5f2a9a6eab9b,Huana,4,8,2021,163,100,132
655dab969aca5f2a9a6eab9c,Huana,5,8,2021,181,112,144
655dab969aca5f2a9a6eab9d,Huana,6,8,2021,178,108,126
655dab969aca5f2a9a6eab9e,Huana,7,8,2021,157,139,134
655dab969aca5f2a9a6eab9f,Huana,8,8,2021,179,178,100
655dab969aca5f2a9a6eaba0,Huana,9,8,2021,136,123,110
655dab979aca5f2a9a6eaba1,Huana,10,8,2021,110,179,94
655dab979aca5f2a9a6eaba2,Huana,11,8,2021,154,121,112
655dab979aca5f2a9a6eaba3,Huana,12,8,2021,197,161,116
655dab979aca5f2a9a6eaba4,Huana,13,8,2021,106,105,114
655dab979aca5f2a9a6eaba5,Huana,14,8,2021,170,119,126
655dab979aca5f2a9a6eaba6,Huana,15,8,2021,100,104,120
655dab979aca5f2a9a6eaba7,Huana,16,8,2021,162,94,144
655dab979aca5f2a9a6eaba8,Huana,17,8,2021,188,127,104
655dab979aca5f2a9a6eaba9,Huana,18,8,2021,113,103,132
655dab979aca5f2a9a6eabaa,Huana,19,8,2021,109,95,108
655dab979aca5f2a9a6eabab,Huana,20,8,2021,167,178,112
655dab979aca5f2a9a6eabac,Huana,21,8,2021,161,169,100
655dab979aca5f2a9a6eabad,Huana,22,8,2021,192,160,136
655dab979aca5f2a9a6eabae,Huana,23,8,2021,126,175,120
655dab979aca5f2a9a6eabaf,Huana,24,8,2021,164,108,142
655dab979aca5f2a9a6eabb0,Huana,25,8,2021,191,150,120
655dab979aca5f2a9a6eabb1,Huana,26,8,2021,171,161,120
655dab979aca5f2a9a6eabb2,Huana,27,8,2021,171,98,90
655dab979aca5f2a9a6eabb3,Huana,28,8,2021,147,94,108
655dab979aca5f2a9a6eabb4,Huana,29,8,2021,198,165,140
655dab979aca5f2a9a6eabb5,Huana,30,8,2021,161,145,104
655dab979aca5f2a9a6eabb6,Huana,31,8,2021,121,121,104
655dab979aca5f2a9a6eabb7,Huana,1,9,2021,134,123,92
655dab979aca5f2a9a6eabb8,Huana,2,9,2021,191,179,126
655dab979aca5f2a9a6eabb9,Huana,3,9,2021,143,170,92
655dab979aca5f2a9a6eabba,Huana,4,9,2021,191,102,104
655dab979aca5f2a9a6eabbb,Huana,5,9,2021,158,128,108
655dab979aca5f2a9a6eabbc,Huana,6,9,2021,152,152,116
655dab979aca5f2a9a6eabbd,Huana,7,9,2021,156,93,132
655dab979aca5f2a9a6eabbe,Huana,8,9,2021,144,152,120
655dab979aca5f2a9a6eabbf,Huana,9,9,2021,166,95,106
655dab979aca5f2a9a6eabc0,Huana,10,9,2021,166,91,134
655dab979aca5f2a9a6eabc1,Huana,11,9,2021,145,92,148
655dab979aca5f2a9a6eabc2,Huana,12,9,2021,110,111,96
655dab979aca5f2a9a6eabc3,Huana,13,9,2021,112,100,108
655dab979aca5f2a9a6eabc4,Huana,14,9,2021,175,134,110
655dab979aca5f2a9a6eabc5,Huana,15,9,2021,140,155,118
655dab979aca5f2a9a6eabc6,Huana,16,9,2021,137,108,116
655dab979aca5f2a9a6eabc7,Huana,17,9,2021,101,107,98
655dab979aca5f2a9a6eabc8,Huana,18,9,2021,159,153,92
655dab979aca5f2a9a6eabc9,Huana,19,9,2021,187,177,98
655dab979aca5f2a9a6eabca,Huana,20,9,2021,179,174,124
655dab979aca5f2a9a6eabcb,Huana,21,9,2021,192,135,136
655dab979aca5f2a9a6eabcc,Huana,22,9,2021,120,106,114
655dab979aca5f2a9a6eabcd,Huana,23,9,2021,172,158,96
655dab979aca5f2a9a6eabce,Huana,24,9,2021,133,131,98
655dab979aca5f2a9a6eabcf,Huana,25,9,2021,197,141,128
655dab979aca5f2a9a6eabd0,Huana,26,9,2021,165,124,112
655dab979aca5f2a9a6eabd1,Huana,27,9,2021,145,173,134
655dab979aca5f2a9a6eabd2,Huana,28,9,2021,165,134,136
655dab979aca5f2a9a6eabd3,Huana,29,9,2021,144,116,140
655dab979aca5f2a9a6eabd4,Huana,30,9,2021,181,125,98
655dab979aca5f2a9a6eabd5,Huana,1,10,2021,122,165,132
655dab979aca5f2a9a6eabd6,Huana,2,10,2021,147,146,94
655dab979aca5f2a9a6eabd7,Huana,3,10,2021,165,158,98
655dab979aca5f2a9a6eabd8,Huana,4,10,2021,126,115,128
655dab979aca5f2a9a6eabd9,Huana,5,10,2021,181,105,108
655dab979aca5f2a9a6eabda,Huana,6,10,2021,108,174,106
655dab979aca5f2a9a6eabdb,Huana,7,10,2021,146,117,126
655dab979aca5f2a9a6eabdc,Huana,8,10,2021,125,134,100
655dab979aca5f2a9a6eabdd,Huana,9,10,2021,156,90,124
655dab979aca5f2a9a6eabde,Huana,10,10,2021,176,103,142
655dab979aca5f2a9a6eabdf,Huana,11,10,2021,158,179,114
655dab979aca5f2a9a6eabe0,Huana,12,10,2021,183,104,98
655dab979aca5f2a9a6eabe1,Huana,13,10,2021,166,177,124
655dab979aca5f2a9a6eabe2,Huana,14,10,2021,105,168,110
655dab979aca5f2a9a6eabe3,Huana,15,10,2021,129,171,142
655dab979aca5f2a9a6eabe4,Huana,16,10,2021,106,108,134
655dab979aca5f2a9a6eabe5,Huana,17,10,2021,164,169,96
655dab979aca5f2a9a6eabe6,Huana,18,10,2021,141,168,98
655dab979aca5f2a9a6eabe7,Huana,19,10,2021,162,155,144
655dab979aca5f2a9a6eabe8,Huana,20,10,2021,136,173,148
655dab979aca5f2a9a6eabe9,Huana,21,10,2021,118,112,134
655dab979aca5f2a9a6eabea,Huana,22,10,2021,175,177,118
655dab979aca5f2a9a6eabeb,Huana,23,10,2021,122,152,110
655dab979aca5f2a9a6eabec,Huana,24,10,2021,173,126,126
655dab979aca5f2a9a6eabed,Huana,25,10,2021,128,129,94
655dab979aca5f2a9a6eabee,Huana,26,10,2021,175,161,122
655dab979aca5f2a9a6eabef,Huana,27,10,2021,174,99,132
655dab979aca5f2a9a6eabf0,Huana,28,10,2021,198,97,142
655dab979aca5f2a9a6eabf1,Huana,29,10,2021,115,143,110
655dab979aca5f2a9a6eabf2,Huana,30,10,2021,191,119,146
655dab979aca5f2a9a6eabf3,Huana,31,10,2021,127,124,118
655dab979aca5f2a9a6eabf4,Huana,1,11,2021,198,171,118
655dab979aca5f2a9a6eabf5,Huana,2,11,2021,175,109,94
655dab979aca5f2a9a6eabf6,Huana,3,11,2021,147,92,102
655dab979aca5f2a9a6eabf7,Huana,4,11,2021,112,149,140
655dab979aca5f2a9a6eabf8,Huana,5,11,2021,141,136,92
655dab979aca5f2a9a6eabf9,Huana,6,11,2021,156,165,118
655dab979aca5f2a9a6eabfa,Huana,7,11,2021,121,155,126
655dab979aca5f2a9a6eabfb,Huana,8,11,2021,172,166,148
655dab979aca5f2a9a6eabfc,Huana,9,11,2021,153,142,112
655dab979aca5f2a9a6eabfd,Huana,10,11,2021,166,120,128
655dab979aca5f2a9a6eabfe,Huana,11,11,2021,133,169,120
655dab979aca5f2a9a6eabff,Huana,12,11,2021,168,120,90
655dab979aca5f2a9a6eac00,Huana,13,11,2021,120,148,124
655dab979aca5f2a9a6eac01,Huana,14,11,2021,119,156,102
655dab979aca5f2a9a6eac02,Huana,15,11,2021,129,111,118
655dab979aca5f2a9a6eac03,Huana,16,11,2021,147,149,122
655dab979aca5f2a9a6eac04,Huana,17,11,2021,190,173,122
655dab979aca5f2a9a6eac05,Huana,18,11,2021,141,92,110
655dab979aca5f2a9a6eac06,Huana,19,11,2021,154,175,108
655dab979aca5f2a9a6eac07,Huana,20,11,2021,195,151,124
655dab979aca5f2a9a6eac08,Huana,21,11,2021,163,171,124
655dab979aca5f2a9a6eac09,Huana,22,11,2021,167,109,114
655dab979aca5f2a9a6eac0a,Huana,23,11,2021,140,143,102
655dab979aca5f2a9a6eac0b,Huana,24,11,2021,124,145,116
655dab979aca5f2a9a6eac0c,Huana,25,11,2021,199,109,130
655dab979aca5f2a9a6eac0d,Huana,26,11,2021,161,94,122
655dab979aca5f2a9a6eac0e,Huana,27,11,2021,170,148,148
655dab979aca5f2a9a6eac0f,Huana,28,11,2021,153,107,134
655dab979aca5f2a9a6eac10,Huana,29,11,2021,141,160,94
655dab979aca5f2a9a6eac11,Huana,30,11,2021,142,93,116
655dab979aca5f2a9a6eac12,Huana,1,12,2021,102,104,112
655dab979aca5f2a9a6eac13,Huana,2,12,2021,178,104,132
655dab979aca5f2a9a6eac14,Huana,3,12,2021,149,165,120
655dab979aca5f2a9a6eac15,Huana,4,12,2021,106,118,96
655dab979aca5f2a9a6eac16,Huana,5,12,2021,151,103,116
655dab979aca5f2a9a6eac17,Huana,6,12,2021,171,108,134
655dab979aca5f2a9a6eac18,Huana,7,12,2021,123,141,142
655dab979aca5f2a9a6eac19,Huana,8,12,2021,101,104,142
655dab979aca5f2a9a6eac1a,Huana,9,12,2021,171,169,92
655dab979aca5f2a9a6eac1b,Huana,10,12,2021,151,169,114
655dab979aca5f2a9a6eac1c,Huana,11,12,2021,123,153,100
655dab979aca5f2a9a6eac1d,Huana,12,12,2021,179,104,136
655dab979aca5f2a9a6eac1e,Huana,13,12,2021,126,144,94
655dab979aca5f2a9a6eac1f,Huana,14,12,2021,169,165,100
655dab979aca5f2a9a6eac20,Huana,15,12,2021,172,99,148
655dab979aca5f2a9a6eac21,Huana,16,12,2021,121,105,96
655dab979aca5f2a9a6eac22,Huana,17,12,2021,163,103,126
655dab979aca5f2a9a6eac23,Huana,18,12,2021,155,147,134
655dab979aca5f2a9a6eac24,Huana,19,12,2021,141,94,106
655dab979aca5f2a9a6eac25,Huana,20,12,2021,143,160,130
655dab979aca5f2a9a6eac26,Huana,21,12,2021,190,147,114
655dab979aca5f2a9a6eac27,Huana,22,12,2021,111,96,134
655dab979aca5f2a9a6eac28,Huana,23,12,2021,192,132,148
655dab979aca5f2a9a6eac29,Huana,24,12,2021,111,119,116
655dab979aca5f2a9a6eac2a,Huana,25,12,2021,126,132,94
655dab979aca5f2a9a6eac2b,Huana,26,12,2021,175,97,132
655dab979aca5f2a9a6eac2c,Huana,27,12,2021,159,97,136
655dab979aca5f2a9a6eac2d,Huana,28,12,2021,111,171,122
655dab979aca5f2a9a6eac2e,Huana,29,12,2021,163,121,118
655dab979aca5f2a9a6eac2f,Huana,30,12,2021,168,168,136
655dab979aca5f2a9a6eac30,Huana,31,12,2021,173,140,138
655dab979aca5f2a9a6eac31,Huana,1,1,2022,134,114,138
655dab979aca5f2a9a6eac32,Huana,2,1,2022,103,128,122
655dab979aca5f2a9a6eac33,Huana,3,1,2022,175,101,146
655dab979aca5f2a9a6eac34,Huana,4,1,2022,134,141,144
655dab979aca5f2a9a6eac35,Huana,5,1,2022,179,148,130
655dab979aca5f2a9a6eac36,Huana,6,1,2022,126,91,142
655dab979aca5f2a9a6eac37,Huana,7,1,2022,176,165,100
655dab979aca5f2a9a6eac38,Huana,8,1,2022,125,117,120
655dab979aca5f2a9a6eac39,Huana,9,1,2022,157,158,118
655dab979aca5f2a9a6eac3a,Huana,10,1,2022,166,130,106
655dab979aca5f2a9a6eac3b,Huana,11,1,2022,176,90,96
655dab979aca5f2a9a6eac3c,Huana,12,1,2022,103,173,90
655dab979aca5f2a9a6eac3d,Huana,13,1,2022,142,154,140
655dab979aca5f2a9a6eac3e,Huana,14,1,2022,128,152,148
655dab979aca5f2a9a6eac3f,Huana,15,1,2022,185,93,110
655dab979aca5f2a9a6eac40,Huana,16,1,2022,167,110,122
655dab979aca5f2a9a6eac41,Huana,17,1,2022,178,96,138
655dab979aca5f2a9a6eac42,Huana,18,1,2022,139,163,128
655dab979aca5f2a9a6eac43,Huana,19,1,2022,144,115,96
655dab979aca5f2a9a6eac44,Huana,20,1,2022,111,119,140
655dab979aca5f2a9a6eac45,Huana,21,1,2022,145,121,98
655dab979aca5f2a9a6eac46,Huana,22,1,2022,119,133,92
655dab979aca5f2a9a6eac47,Huana,23,1,2022,149,153,92
655dab979aca5f2a9a6eac48,Huana,24,1,2022,175,161,136
655dab979aca5f2a9a6eac49,Huana,25,1,2022,188,116,118
655dab979aca5f2a9a6eac4a,Huana,26,1,2022,148,142,126
655dab979aca5f2a9a6eac4b,Huana,27,1,2022,120,103,128
655dab979aca5f2a9a6eac4c,Huana,28,1,2022,178,105,98
655dab979aca5f2a9a6eac4d,Huana,29,1,2022,114,146,132
655dab979aca5f2a9a6eac4e,Huana,30,1,2022,165,141,108
655dab979aca5f2a9a6eac4f,Huana,31,1,2022,105,156,132
655dab979aca5f2a9a6eac50,Huana,1,2,2022,198,114,110
655dab979aca5f2a9a6eac51,Huana,2,2,2022,107,156,116
655dab979aca5f2a9a6eac52,Huana,3,2,2022,172,109,148
655dab979aca5f2a9a6eac53,Huana,4,2,2022,155,122,148
655dab979aca5f2a9a6eac54,Huana,5,2,2022,194,90,102
655dab979aca5f2a9a6eac55,Huana,6,2,2022,121,107,144
655dab979aca5f2a9a6eac56,Huana,7,2,2022,194,172,140
655dab979aca5f2a9a6eac57,Huana,8,2,2022,114,170,144
655dab979aca5f2a9a6eac58,Huana,9,2,2022,172,128,96
655dab979aca5f2a9a6eac59,Huana,10,2,2022,196,153,136
655dab979aca5f2a9a6eac5a,Huana,11,2,2022,101,174,136
655dab979aca5f2a9a6eac5b,Huana,12,2,2022,174,118,108
655dab979aca5f2a9a6eac5c,Huana,13,2,2022,156,114,124
655dab979aca5f2a9a6eac5d,Huana,14,2,2022,152,126,116
655dab979aca5f2a9a6eac5e,Huana,15,2,2022,123,96,140
655dab979aca5f2a9a6eac5f,Huana,16,2,2022,138,142,126
655dab979aca5f2a9a6eac60,Huana,17,2,2022,196,170,122
655dab979aca5f2a9a6eac61,Huana,18,2,2022,159,112,132
655dab979aca5f2a9a6eac62,Huana,19,2,2022,100,145,118
655dab979aca5f2a9a6eac63,Huana,20,2,2022,180,115,126
655dab979aca5f2a9a6eac64,Huana,21,2,2022,133,168,124
655dab979aca5f2a9a6eac65,Huana,22,2,2022,109,164,142
655dab979aca5f2a9a6eac66,Huana,23,2,2022,133,108,96
655dab979aca5f2a9a6eac67,Huana,24,2,2022,174,94,92
655dab979aca5f2a9a6eac68,Huana,25,2,2022,155,143,134
655dab979aca5f2a9a6eac69,Huana,26,2,2022,143,165,130
655dab979aca5f2a9a6eac6a,Huana,27,2,2022,138,134,146
655dab979aca5f2a9a6eac6b,Huana,28,2,2022,100,155,136
655dab979aca5f2a9a6eac6c,Huana,1,3,2022,130,125,120
655dab979aca5f2a9a6eac6d,Huana,2,3,2022,174,121,122
655dab979aca5f2a9a6eac6e,Huana,3,3,2022,162,178,134
655dab979aca5f2a9a6eac6f,Huana,4,3,2022,186,175,132
655dab979aca5f2a9a6eac70,Huana,5,3,2022,196,168,122
655dab979aca5f2a9a6eac71,Huana,6,3,2022,111,99,128
655dab979aca5f2a9a6eac72,Huana,7,3,2022,161,150,114
655dab979aca5f2a9a6eac73,Huana,8,3,2022,150,140,114
655dab979aca5f2a9a6eac74,Huana,9,3,2022,182,118,136
655dab979aca5f2a9a6eac75,Huana,10,3,2022,158,97,124
655dab979aca5f2a9a6eac76,Huana,11,3,2022,102,94,90
655dab979aca5f2a9a6eac77,Huana,12,3,2022,162,170,132
655dab979aca5f2a9a6eac78,Huana,13,3,2022,182,95,132
655dab979aca5f2a9a6eac79,Huana,14,3,2022,120,131,128
655dab979aca5f2a9a6eac7a,Huana,15,3,2022,152,122,124
655dab979aca5f2a9a6eac7b,Huana,16,3,2022,191,157,132
655dab979aca5f2a9a6eac7c,Huana,17,3,2022,115,147,90
655dab979aca5f2a9a6eac7d,Huana,18,3,2022,191,166,142
655dab979aca5f2a9a6eac7e,Huana,19,3,2022,101,161,142
655dab979aca5f2a9a6eac7f,Huana,20,3,2022,111,165,120
655dab979aca5f2a9a6eac80,Huana,21,3,2022,153,110,134
655dab979aca5f2a9a6eac81,Huana,22,3,2022,133,137,102
655dab979aca5f2a9a6eac82,Huana,23,3,2022,118,139,142
655dab979aca5f2a9a6eac83,Huana,24,3,2022,159,156,100
655dab979aca5f2a9a6eac84,Huana,25,3,2022,165,105,106
655dab979aca5f2a9a6eac85,Huana,26,3,2022,116,98,146
655dab979aca5f2a9a6eac86,Huana,27,3,2022,111,153,140
655dab979aca5f2a9a6eac87,Huana,28,3,2022,144,100,90
655dab979aca5f2a9a6eac88,Huana,29,3,2022,193,163,134
655dab979aca5f2a9a6eac89,Huana,30,3,2022,151,102,104
655dab979aca5f2a9a6eac8a,Huana,31,3,2022,196,127,126
655dab979aca5f2a9a6eac8b,Huana,1,4,2022,121,176,144
655dab979aca5f2a9a6eac8c,Huana,2,4,2022,166,141,108
655dab979aca5f2a9a6eac8d,Huana,3,4,2022,196,176,142
655dab979aca5f2a9a6eac8e,Huana,4,4,2022,159,129,114
655dab979aca5f2a9a6eac8f,Huana,5,4,2022,138,110,98
655dab979aca5f2a9a6eac90,Huana,6,4,2022,174,129,112
655dab979aca5f2a9a6eac91,Huana,7,4,2022,162,146,124
655dab979aca5f2a9a6eac92,Huana,8,4,2022,134,146,128
655dab979aca5f2a9a6eac93,Huana,9,4,2022,158,142,92
655dab979aca5f2a9a6eac94,Huana,10,4,2022,189,114,104
655dab979aca5f2a9a6eac95,Huana,11,4,2022,182,166,108
655dab979aca5f2a9a6eac96,Huana,12,4,2022,156,120,118
655dab979aca5f2a9a6eac97,Huana,13,4,2022,195,143,138
655dab979aca5f2a9a6eac98,Huana,14,4,2022,162,114,138
655dab979aca5f2a9a6eac99,Huana,15,4,2022,125,178,90
655dab979aca5f2a9a6eac9a,Huana,16,4,2022,169,151,144
655dab979aca5f2a9a6eac9b,Huana,17,4,2022,167,160,148
655dab979aca5f2a9a6eac9c,Huana,18,4,2022,193,174,100
655dab979aca5f2a9a6eac9d,Huana,19,4,2022,184,114,136
655dab979aca5f2a9a6eac9e,Huana,20,4,2022,118,144,102
655dab979aca5f2a9a6eac9f,Huana,21,4,2022,125,139,112
655dab979aca5f2a9a6eaca0,Huana,22,4,2022,159,131,146
655dab979aca5f2a9a6eaca1,Huana,23,4,2022,117,97,140
655dab979aca5f2a9a6eaca2,Huana,24,4,2022,111,117,136
655dab979aca5f2a9a6eaca3,Huana,25,4,2022,171,152,116
655dab979aca5f2a9a6eaca4,Huana,26,4,2022,163,108,114
655dab979aca5f2a9a6eaca5,Huana,27,4,2022,138,177,128
655dab979aca5f2a9a6eaca6,Huana,28,4,2022,160,147,96
655dab979aca5f2a9a6eaca7,Huana,29,4,2022,141,100,138
655dab979aca5f2a9a6eaca8,Huana,30,4,2022,199,98,148
655dab979aca5f2a9a6eaca9,Huana,1,5,2022,180,139,144
655dab979aca5f2a9a6eacaa,Huana,2,5,2022,199,114,142
655dab979aca5f2a9a6eacab,Huana,3,5,2022,194,171,102
655dab979aca5f2a9a6eacac,Huana,4,5,2022,142,132,142
655dab979aca5f2a9a6eacad,Huana,5,5,2022,154,169,142
655dab979aca5f2a9a6eacae,Huana,6,5,2022,157,110,94
655dab979aca5f2a9a6eacaf,Huana,7,5,2022,136,143,100
655dab979aca5f2a9a6eacb0,Huana,8,5,2022,191,131,96
655dab979aca5f2a9a6eacb1,Huana,9,5,2022,102,165,98
655dab979aca5f2a9a6eacb2,Huana,10,5,2022,104,135,96
655dab979aca5f2a9a6eacb3,Huana,11,5,2022,182,111,120
655dab979aca5f2a9a6eacb4,Huana,12,5,2022,105,173,114
655dab979aca5f2a9a6eacb5,Huana,13,5,2022,162,122,106
655dab979aca5f2a9a6eacb6,Huana,14,5,2022,172,177,126
655dab979aca5f2a9a6eacb7,Huana,15,5,2022,145,90,106
655dab979aca5f2a9a6eacb8,Huana,16,5,2022,102,177,136
655dab979aca5f2a9a6eacb9,Huana,17,5,2022,148,91,124
655dab979aca5f2a9a6eacba,Huana,18,5,2022,110,146,130
655dab979aca5f2a9a6eacbb,Huana,19,5,2022,101,169,100
655dab979aca5f2a9a6eacbc,Huana,20,5,2022,153,137,102
655dab979aca5f2a9a6eacbd,Huana,21,5,2022,144,124,114
655dab979aca5f2a9a6eacbe,Huana,22,5,2022,127,118,132
655dab979aca5f2a9a6eacbf,Huana,23,5,2022,173,155,100
655dab979aca5f2a9a6eacc0,Huana,24,5,2022,189,165,98
655dab979aca5f2a9a6eacc1,Huana,25,5,2022,100,171,116
655dab979aca5f2a9a6eacc2,Huana,26,5,2022,108,170,96
655dab979aca5f2a9a6eacc3,Huana,27,5,2022,179,114,126
655dab979aca5f2a9a6eacc4,Huana,28,5,2022,111,150,108
655dab979aca5f2a9a6eacc5,Huana,29,5,2022,147,123,110
655dab979aca5f2a9a6eacc6,Huana,30,5,2022,118,120,104
655dab979aca5f2a9a6eacc7,Huana,31,5,2022,112,125,116
655dab979aca5f2a9a6eacc8,Huana,1,6,2022,139,127,146
655dab979aca5f2a9a6eacc9,Huana,2,6,2022,181,159,98
655dab979aca5f2a9a6eacca,Huana,3,6,2022,135,161,138
655dab979aca5f2a9a6eaccb,Huana,4,6,2022,178,138,94
655dab979aca5f2a9a6eaccc,Huana,5,6,2022,170,170,120
655dab979aca5f2a9a6eaccd,Huana,6,6,2022,166,153,132
655dab979aca5f2a9a6eacce,Huana,7,6,2022,129,136,108
655dab979aca5f2a9a6eaccf,Huana,8,6,2022,189,160,112
655dab979aca5f2a9a6eacd0,Huana,9,6,2022,107,132,112
655dab979aca5f2a9a6eacd1,Huana,10,6,2022,148,112,114
655dab979aca5f2a9a6eacd2,Huana,11,6,2022,119,149,140
655dab979aca5f2a9a6eacd3,Huana,12,6,2022,139,126,94
655dab979aca5f2a9a6eacd4,Huana,13,6,2022,106,139,144
655dab979aca5f2a9a6eacd5,Huana,14,6,2022,136,162,126
655dab979aca5f2a9a6eacd6,Huana,15,6,2022,181,119,98
655dab979aca5f2a9a6eacd7,Huana,16,6,2022,195,129,94
655dab979aca5f2a9a6eacd8,Huana,17,6,2022,106,107,116
655dab979aca5f2a9a6eacd9,Huana,18,6,2022,169,139,96
655dab979aca5f2a9a6eacda,Huana,19,6,2022,165,148,98
655dab979aca5f2a9a6eacdb,Huana,20,6,2022,117,120,104
655dab979aca5f2a9a6eacdc,Huana,21,6,2022,139,92,102
655dab979aca5f2a9a6eacdd,Huana,22,6,2022,106,174,148
655dab979aca5f2a9a6eacde,Huana,23,6,2022,156,107,112
655dab979aca5f2a9a6eacdf,Huana,24,6,2022,135,98,136
655dab979aca5f2a9a6eace0,Huana,25,6,2022,167,171,110
655dab979aca5f2a9a6eace1,Huana,26,6,2022,104,155,98
655dab979aca5f2a9a6eace2,Huana,27,6,2022,110,99,116
655dab979aca5f2a9a6eace3,Huana,28,6,2022,139,159,94
655dab979aca5f2a9a6eace4,Huana,29,6,2022,163,162,140
655dab979aca5f2a9a6eace5,Huana,30,6,2022,121,122,134
655dab979aca5f2a9a6eace6,Huana,1,7,2022,116,170,144
655dab979aca5f2a9a6eace7,Huana,2,7,2022,130,153,132
655dab979aca5f2a9a6eace8,Huana,3,7,2022,178,174,94
655dab979aca5f2a9a6eace9,Huana,4,7,2022,154,153,130
655dab979aca5f2a9a6eacea,Huana,5,7,2022,163,176,126
655dab979aca5f2a9a6eaceb,Huana,6,7,2022,159,123,120
655dab979aca5f2a9a6eacec,Huana,7,7,2022,124,127,90
655dab979aca5f2a9a6eaced,Huana,8,7,2022,191,133,108
655dab979aca5f2a9a6eacee,Huana,9,7,2022,184,179,126
655dab979aca5f2a9a6eacef,Huana,10,7,2022,140,178,146
655dab979aca5f2a9a6eacf0,Huana,11,7,2022,152,134,96
655dab979aca5f2a9a6eacf1,Huana,12,7,2022,116,141,142
655dab979aca5f2a9a6eacf2,Huana,13,7,2022,104,95,124
655dab979aca5f2a9a6eacf3,Huana,14,7,2022,182,114,98
655dab979aca5f2a9a6eacf4,Huana,15,7,2022,160,129,128
655dab979aca5f2a9a6eacf5,Huana,16,7,2022,113,137,100
655dab979aca5f2a9a6eacf6,Huana,17,7,2022,128,124,98
655dab979aca5f2a9a6eacf7,Huana,18,7,2022,142,118,136
655dab979aca5f2a9a6eacf8,Huana,19,7,2022,146,166,144
